Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,Richmond Street Inbound,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist South
3.2071466750468045,2.4515650364266484,1.714370182924855,4.284903164049436,3.0034637099698593,-0.203405738560378,0.7315782947070708,0.7315782947070708,1.025831264412674,1.025831264412674,-0.25517393103243985,-0.08811157651872767,-0.23909516621872895,8.9076627248302,8.7775359037814,6.116160671655037,6.100716361830056
2.953560689582969,1.958594541582202,1.9224414775171572,3.4257931104802535,2.361856353603408,-0.5170030861773931,2.2696744492659193,2.2696744492659193,-0.9187342050983633,-0.9187342050983633,-0.3862211725456107,-0.33105666160636416,-0.26823926000323073,9.428450262972374,9.404188184606074,6.246354535179032,6.2303379331167275
0.0,0.0,0.0,0.7408151602800918,0.7227879268137071,-1.6996066779127492,1.826940733577387,1.826940733577387,0.17688283186694578,0.17688283186694578,-0.44035142146888706,-0.37138002660522845,-0.3296901280222932,6.655188580134724,6.641399865944337,5.98092387163161,5.825902571217324
0.7351680307743543,0.7172175720697694,0.0,2.3539561866863834,0.7227879268137071,-0.6203753957507058,1.1972379852111419,1.1972379852111419,0.17688283186694578,0.17688283186694578,-0.36883946716156363,-0.21942275505684772,-0.3296901280222932,8.464556298277271,8.44414812919581,6.0492012853096595,6.034048280208276
0.0,0.0,0.0,1.2215616162922018,0.7227879268137071,-1.3075860570502338,1.1972379852111419,1.1972379852111419,-0.9187342050983633,-0.9187342050983633,-0.49778141432464396,-0.5039966527603025,-0.3296901280222932,7.9936180549649425,7.8528087680502,5.120697198370032,5.109363169816241
1.2066624830881978,0.7172175720697694,0.712147161436108,2.726379199592421,1.5082612037150098,-0.6203753957507058,1.545752670182747,1.545752670182747,-0.9187342050983633,-0.9187342050983633,-0.7204496127573116,-0.7803301745945304,-0.5065445519493867,6.655188580134724,6.641399865944337,4.530164711748127,4.521032972786953
0.7351680307743543,0.0,0.712147161436108,2.3539561866863834,1.1743125296663686,-0.7403562454364254,0.7315782947070708,0.7315782947070708,0.17688283186694578,0.17688283186694578,-0.9859491182826685,-0.604456450693508,-1.2481459476587111,4.06540513953411,4.05939883292877,3.643626918509208,3.6374383644639394
1.2066624830881978,0.7172175720697694,0.712147161436108,1.8823573883414602,1.1743125296663686,-1.0637508107356235,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-1.058890958914672,-0.659254608071484,-1.3675495907985877,2.638727378294219,2.6359133006447597,3.1502726356740554,3.1455168992978018
1.2066624830881978,1.159897366884732,0.0,0.0,0.0,-1.6996066779127492,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-1.9206887792348588,-1.8412311843829816,-1.7109024261904204,0.0,0.0,0.7593687588058361,0.7590451186935661
0.0,0.0,0.0,0.7408151602800918,0.7227879268137071,-1.6996066779127492,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-1.7934778661216142,-1.615467304497059,-1.7109024261904204,0.8009204296225425,0.8006115723713804,1.2711411994619486,1.2702681095441521
0.0,0.0,0.0,0.0,0.0,-1.6996066779127492,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-2.0873039097967823,-1.8412311843829816,-2.0161770716192264,0.8009204296225425,0.8006115723713804,0.0,0.0
1.2066624830881978,0.7172175720697694,0.712147161436108,0.7408151602800918,0.0,-1.3075860570502338,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-1.6893202931471387,-2.193596718693191,-1.2481459476587111,0.0,0.0,0.0,0.0
0.7351680307743543,0.0,0.712147161436108,1.5858064059863346,0.7227879268137071,-1.0637508107356235,0.7315782947070708,0.7315782947070708,-0.9187342050983633,-0.9187342050983633,-1.3324796077747045,-1.1924325688954607,-1.2481459476587111,0.0,0.0,1.6683137847283873,1.6668509288837856
1.2066624830881978,1.159897366884732,0.0,2.726379199592421,1.5082612037150098,-0.6203753957507058,0.7315782947070708,0.7315782947070708,-0.9187342050983633,-0.9187342050983633,-0.7461367529787969,-1.0915354084309998,-0.3959694590153156,3.272073587757993,3.2679558258925603,1.6683137847283873,1.6668509288837856
1.848330088785371,1.4848177076647964,0.712147161436108,2.5496233519708507,1.7753480303687559,-0.883903955472745,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-0.799940485885612,-1.0915354084309998,-0.4680018983255556,1.8631855590654955,1.861684958353826,3.643626918509208,3.6374383644639394
4.128972761880169,2.4515650364266484,3.013948643496599,4.437307984827343,2.7784683696065935,0.021161655445101926,1.1972379852111419,1.1972379852111419,-0.9187342050983633,-0.9187342050983633,-0.421962857752139,-0.604456450693508,-0.15712070731704308,1.8631855590654955,1.861684958353826,1.9974560150749767,1.9954044528399995
6.26067077721229,3.8899727922963505,4.4588677517199775,7.286046172740708,4.640335595728886,1.0969267807401522,0.7315782947070708,0.7315782947070708,-0.9187342050983633,-0.9187342050983633,-0.36883946716156363,-0.7803301745945304,-0.012967095530156236,6.504934323064345,6.4916556107579275,3.1502726356740554,3.1455168992978018
7.241500344106247,4.613368691558421,5.033460893430158,7.824102545356187,4.893841525243417,1.320481684611404,1.545752670182747,1.545752670182747,-0.9187342050983633,-0.9187342050983633,-0.30228005934100444,-0.7803301745945304,0.07177749559400894,7.085659169584933,7.07037400604217,3.489538679093138,3.4838141134870715
7.655486704637733,4.934297903924678,5.254907500516042,8.45421595555392,5.25972596406311,1.5507305963318114,2.2696744492659193,2.2696744492659193,-0.9187342050983633,-0.9187342050983633,-0.4039243635769618,-0.33105666160636416,-0.2984098352921789,7.870952438054302,7.8528087680502,5.378577674417207,5.366225301949791
8.087618744381402,5.268926942204344,5.478244320908095,8.951907330658374,5.827986665652133,1.623017105579269,3.7273890643744547,3.7273890643744547,-0.9187342050983633,-0.9187342050983633,-0.18130475854977704,-0.11933464597602056,-0.08214289320776329,10.559377698362285,10.352596411186507,5.911265786118219,5.896706308521756
8.21353344528863,5.68885124940376,5.271984778572924,9.009151909566704,6.004010983293198,1.5784377332049049,2.9017646166691766,2.9017646166691766,-0.9187342050983633,-0.9187342050983633,0.03622413539171024,0.1319774148104871,0.0917999396607538,10.647312282117415,10.441913187082012,6.181860313276252,6.166128175655389
7.801817301160624,5.3941083472012865,5.053202499926991,8.758739573160076,6.059322775396894,1.3776301480699191,3.3617323334424043,3.3617323334424043,1.4984159998335969,1.4984159998335969,-0.03549262716336542,-0.18490973040093434,0.18594712422648607,10.73439670861486,10.61788764886829,7.147640057711752,7.127455906598584
7.039439480775069,5.22504241043644,4.168198551014782,8.2638051167455,5.722798784728266,1.2215889544669873,3.257501754483985,3.257501754483985,1.3513060410993885,1.3513060410993885,0.31084159638392633,0.4318567003237457,0.31955040268391505,9.528694342628219,9.404188184606074,6.7799633433124615,6.761521838131101
6.143887526292011,4.547510769161009,3.7074826072720977,6.892027964911534,5.055279576030564,0.5783152354954956,2.6156829324662034,2.6156829324662034,1.1408494438191288,1.1408494438191288,0.11424445443725167,0.15644565848683553,0.2037004555747024,10.01257306814675,9.98587550294239,7.197388978899764,7.127455906598584
3.8949141453817546,2.915898200953372,2.256806049003302,5.1328861832864785,3.868967453423607,-0.0834205390277798,2.4518483245742275,2.4518483245742275,-0.9187342050983633,-0.9187342050983633,0.21685568263486846,0.20372905793369464,0.33502618720943206,10.198668790861166,9.98587550294239,7.295011571361057,7.225844222118594
3.8103843350035533,2.7028817221807895,2.395872367566709,3.7521852120570616,2.7784683696065935,-0.5170030861773931,1.826940733577387,1.826940733577387,-0.9187342050983633,-0.9187342050983633,0.05909668233508224,0.08123904332362998,0.167855509278866,10.106122223613344,9.98587550294239,7.876904013856519,7.81141146165197
2.65821657207745,1.159897366884732,2.1006769267177248,3.304349402546912,1.9989452567369008,-0.4260032389181667,1.826940733577387,1.826940733577387,-0.9187342050983633,-0.9187342050983633,-0.011044048721096086,0.24898145772628666,-0.10643883360098902,10.01257306814675,9.98587550294239,6.667943027257204,6.592973573437044
3.2071466750468045,1.4848177076647964,2.521354163908213,3.7521852120570616,2.361856353603408,-0.2708619217828285,2.063985907067056,2.063985907067056,-0.9187342050983633,-0.9187342050983633,-0.25517393103243985,9.941224300533468e-05,-0.3296901280222932,8.799258189374763,8.7775359037814,7.09724047940768,7.077298575618107
2.302121444871748,1.7432263953506302,1.1468518998752735,1.5858064059863346,0.7227879268137071,-1.0637508107356235,1.826940733577387,1.826940733577387,-0.9187342050983633,-0.9187342050983633,-0.4039243635769618,-0.41351316833962215,-0.23909516621872895,8.577767231201056,8.556917514004994,6.493244174488339,6.476121278331283
1.2066624830881978,1.159897366884732,0.0,1.5858064059863346,1.1743125296663686,-1.3075860570502338,1.545752670182747,1.545752670182747,-0.9187342050983633,-0.9187342050983633,-0.6712458801234263,-0.41351316833962215,-0.7335067653484129,5.5140416681872795,5.503956750774827,5.20899837778609,5.197319433811884
1.2066624830881978,0.7172175720697694,0.712147161436108,0.7408151602800918,0.0,-1.3075860570502338,0.7315782947070708,0.7315782947070708,-0.9187342050983633,-0.9187342050983633,-0.8876908560425881,-0.7803301745945304,-0.7881426675811809,2.9688560926388217,2.9653865586805166,4.058586869768277,4.051077336874513
1.5612384941699673,1.4848177076647964,0.0,2.1341571532644354,1.1743125296663686,-0.883903955472745,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-1.453128945400943,-1.1924325688954607,-1.5149681564309267,3.272073587757993,3.2679558258925603,3.643626918509208,3.6374383644639394
0.0,0.0,0.0,0.0,0.0,-1.6996066779127492,0.7315782947070708,0.7315782947070708,-0.9187342050983633,-0.9187342050983633,-1.9206887792348588,-1.615467304497059,-2.0161770716192264,0.0,0.0,1.2711411994619486,1.2702681095441521
1.2066624830881978,0.7172175720697694,0.712147161436108,0.7408151602800918,0.0,-1.3075860570502338,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-2.3409663681909345,-2.193596718693191,-2.0161770716192264,0.8009204296225425,0.8006115723713804,1.2711411994619486,1.2702681095441521
1.2066624830881978,1.159897366884732,0.0,0.7408151602800918,0.7227879268137071,-1.6996066779127492,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-1.7934778661216142,-1.615467304497059,-1.7109024261904204,0.0,0.0,1.2711411994619486,1.2702681095441521
0.7351680307743543,0.7172175720697694,0.0,0.7408151602800918,0.7227879268137071,-1.6996066779127492,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-1.7934778661216142,-2.193596718693191,-1.3675495907985877,0.0,0.0,0.7593687588058361,0.7590451186935661
1.2066624830881978,0.7172175720697694,0.712147161436108,1.8823573883414602,1.1743125296663686,-1.0637508107356235,0.7315782947070708,0.7315782947070708,-0.9187342050983633,-0.9187342050983633,-1.0215742984269653,-1.615467304497059,-0.5896501761234946,3.272073587757993,3.2679558258925603,1.2711411994619486,1.2702681095441521
2.302121444871748,1.958594541582202,0.712147161436108,2.726379199592421,2.191847954875692,-1.0637508107356235,1.826940733577387,1.826940733577387,-0.9187342050983633,-0.9187342050983633,0.16673981693016116,-0.5039966527603025,0.5668443507454533,4.943585155414738,4.935195827037347,2.5312169971067733,2.5280318527757766
4.338873617976056,3.6702692873665796,1.4636894153165894,5.187121954431935,4.249527943409051,-0.5170030861773931,2.2696744492659193,2.2696744492659193,1.1408494438191288,1.1408494438191288,0.8115074560740116,0.2923853872343199,1.1089783583477208,8.799258189374763,8.668025395773084,3.927207120680665,3.920126879933233
4.866116969532257,3.940286063774048,2.256806049003302,5.843804332169987,4.678833883380622,-0.203405738560378,3.6425750169864974,3.6425750169864974,1.2276827517460647,1.2276827517460647,1.4343526935303195,0.5387393537785882,1.7704119918078347,13.171319388476487,13.062681890874007,5.693305554967203,5.679665687990814
4.338873617976056,3.2653478422901046,2.521354163908213,5.020646117381312,3.7422249899953277,-0.0834205390277798,1.826940733577387,1.826940733577387,-0.9187342050983633,-0.9187342050983633,0.4468519391503073,-0.37138002660522845,0.8622292358812519,10.820652713607249,10.7904692930422,4.419336093362616,4.410596799332984
3.8949141453817546,2.4515650364266484,2.740935702912575,4.437307984827343,2.7784683696065935,0.021161655445101926,2.2696744492659193,2.2696744492659193,0.8644592986318101,0.8644592986318101,-0.2863265120759023,-0.2923804256507226,-0.1314168741966944,7.22303140750283,7.207257954161793,4.304099301445573,4.295760837687665
3.2071466750468045,2.4515650364266484,1.714370182924855,3.850587583485048,2.514092163286984,-0.2708619217828285,2.4518483245742275,2.4518483245742275,1.1408494438191288,1.1408494438191288,-0.4039243635769618,-0.659254608071484,-0.10643883360098902,8.577767231201056,8.556917514004994,5.617393670644097,5.604068758756372
3.7220691249214926,1.958594541582202,2.8383229609339993,4.509834029779367,3.0034637099698593,-0.029469681495484207,1.1972379852111419,1.1972379852111419,1.2276827517460647,1.2276827517460647,-0.1124628783873169,-0.5039966527603025,0.22112913937774473,10.198668790861166,10.171180204713592,6.888712629935624,6.869761672558441
4.404362907769409,3.0115176522770954,2.9290309147834885,5.020646117381312,3.0034637099698593,0.3094553041217902,2.063985907067056,2.063985907067056,1.1408494438191288,1.1408494438191288,-0.1124628783873169,-0.02845288821487083,-0.035441768707420454,10.906101142465188,10.7904692930422,6.994406888334582,6.974955956180602
4.647667056048406,3.1855712376243273,3.0937969053159255,5.342997617597753,3.1047286478979537,0.46876469290011935,1.826940733577387,1.826940733577387,0.17688283186694578,0.17688283186694578,0.22661431830649792,0.39379889990307143,0.2037004555747024,10.106122223613344,10.079027912542381,6.116160671655037,6.100716361830056
4.58940639528657,2.915898200953372,3.2405561991130694,5.582910856768023,3.3743430882425187,0.5252185201138891,2.764782862903052,2.764782862903052,1.3972339306621482,1.3972339306621482,0.3892922284997381,0.5722068051609325,0.33502618720943206,11.074654496393153,11.04334859925058,7.48324563202641,7.461421637049602
4.647667056048406,3.0115176522770954,3.2405561991130694,6.118434147400979,4.0426541272596985,0.6037318888838222,4.168975755838482,4.168975755838482,1.2276827517460647,1.2276827517460647,0.9579945577833862,1.2250993245589044,0.7455537206545202,9.917991589552317,9.891693294192683,9.344781476366713,9.253473045053276
5.572856693291422,2.7028817221807895,4.3046333906793075,6.56405128665645,2.895096045015211,1.1260440190378205,3.9609556718749106,3.9609556718749106,1.4984159998335969,1.4984159998335969,1.3527944042721542,1.6850958719056184,1.0005834180216153,10.906101142465188,10.875541508161856,10.407418581995591,10.369511081280582
4.467864748120184,1.7432263953506302,3.604708007644311,5.44172836076389,2.191847954875692,0.6988178724158828,3.6425750169864974,3.6425750169864974,0.17688283186694578,0.17688283186694578,0.9365017060399722,1.3605556021478946,0.5296156640942402,12.757011509804222,12.717968642872702,9.254584497834227,9.223380912664785
3.629573839027741,1.958594541582202,2.740935702912575,4.714630704297475,2.361856353603408,0.3094553041217902,2.4518483245742275,2.4518483245742275,0.17688283186694578,0.17688283186694578,0.22661431830649792,0.5555976365264146,0.030383145321582015,12.757011509804222,12.647640478540444,8.080257004177316,8.055404219354243
2.302121444871748,1.159897366884732,1.714370182924855,2.726379199592421,2.191847954875692,-1.0637508107356235,2.4518483245742275,2.4518483245742275,-0.9187342050983633,-0.9187342050983633,-0.12586580570311562,0.08123904332362998,-0.15712070731704308,10.73439670861486,10.704591608295303,7.39025307015878,7.368888074366436
2.4894513406615055,0.7172175720697694,2.1006769267177248,3.0367770567740835,0.7227879268137071,-0.2708619217828285,1.1972379852111419,1.1972379852111419,-0.9187342050983633,-0.9187342050983633,-0.44035142146888706,-0.11933464597602056,-0.5896501761234946,8.349611794338696,8.329648813341967,6.667943027257204,6.650020968851887
1.848330088785371,0.7172175720697694,1.4636894153165894,2.3539561866863834,0.0,-0.5170030861773931,1.1972379852111419,1.1972379852111419,0.17688283186694578,0.17688283186694578,-0.6246473932150957,-0.45764497537864013,-0.5896501761234946,5.140689456221962,5.131726776152604,4.93625750797422,4.925631025061849
0.7351680307743543,0.0,0.712147161436108,1.5858064059863346,0.7227879268137071,-1.0637508107356235,0.7315782947070708,0.7315782947070708,-0.9187342050983633,-0.9187342050983633,-1.0980931015509479,-0.7803301745945304,-1.2481459476587111,4.300678927965981,4.294062763423986,4.184018725220691,4.1760899928256
1.2066624830881978,1.159897366884732,0.0,1.8823573883414602,1.1743125296663686,-1.0637508107356235,1.545752670182747,1.545752670182747,-0.9187342050983633,-0.9187342050983633,-1.453128945400943,-1.0915354084309998,-1.7109024261904204,3.5535714979497706,3.548814463196077,3.489538679093138,3.4838141134870715
0.0,0.0,0.0,0.0,0.0,-1.6996066779127492,0.7315782947070708,0.7315782947070708,-0.9187342050983633,-0.9187342050983633,-1.9206887792348588,-1.615467304497059,-2.0161770716192264,1.385658900114034,1.3847899889491444,1.2711411994619486,1.2702681095441521
0.0,0.0,0.0,0.7408151602800918,0.0,-1.3075860570502338,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-2.0873039097967823,-2.193596718693191,-1.7109024261904204,0.8009204296225425,0.8006115723713804,1.6683137847283873,1.6668509288837856
1.2066624830881978,1.159897366884732,0.0,1.2215616162922018,0.7227879268137071,-1.3075860570502338,0.0,0.0,-0.9187342050983633,-0.9187342050983633,-1.6004817683176504,-1.3084758510222232,-1.7109024261904204,0.8009204296225425,0.8006115723713804,1.6683137847283873,1.6668509288837856
1.2066624830881978,1.159897366884732,0.0,0.7408151602800918,0.7227879268137071,-1.6996066779127492,0.0,0.0,0.17688283186694578,0.17688283186694578,-1.7934778661216142,-1.8412311843829816,-1.5149681564309267,0.8009204296225425,0.8006115723713804,0.7593687588058361,0.7590451186935661
2.0910325336375273,1.7432263953506302,0.712147161436108,1.8823573883414602,1.1743125296663686,-1.0637508107356235,0.7315782947070708,0.7315782947070708,-0.9187342050983633,-0.9187342050983633,-0.7726145515447964,-1.3084758510222232,-0.36217429709872917,2.638727378294219,2.6359133006447597,1.2711411994619486,1.2702681095441521
2.812041383581536,1.958594541582202,1.714370182924855,2.726379199592421,1.7753480303687559,-0.7403562454364254,2.063985907067056,2.063985907067056,0.17688283186694578,0.17688283186694578,0.24588081185355146,-0.37138002660522845,0.6260464304084067,6.030539775099509,6.018827741819695,2.2808923362481215,2.2782654416281094
3.975998435343192,3.101163240790513,2.1006769267177248,4.962507181909267,3.7422249899953277,-0.14119083858303455,2.4518483245742275,2.4518483245742275,1.3972339306621482,1.3972339306621482,0.9310731362868835,0.31344448717661944,1.2478807422700993,10.290241135244965,10.262360693524872,5.120697198370032,5.109363169816241
4.704384847641958,3.8379496087569183,2.1006769267177248,6.08090530136237,4.859750644977322,-0.14119083858303455,3.8862674799672674,3.8862674799672674,1.6014921608875519,1.6014921608875519,1.6285572234619239,0.6206172834565873,1.9676351978734423,15.654338156863785,15.600863661464487,5.840159564265482,5.825902571217324
3.629573839027741,2.582900831310672,2.256806049003302,4.779079405902597,3.4549201839673196,-0.0834205390277798,3.0285907252764868,3.0285907252764868,1.436069738359143,1.436069738359143,0.6662784892373637,0.08123904332362998,1.0005834180216153,12.757011509804222,12.717968642872702,4.740056819768808,4.730163507347359
4.271254520357645,2.7028817221807895,3.013948643496599,4.902922907190572,2.6521068643911465,0.3437243275747688,1.826940733577387,1.826940733577387,0.8644592986318101,0.8644592986318101,0.07035317865830762,-0.21942275505684772,0.35026136334027475,9.120073578946872,9.09706740295229,4.184018725220691,4.1760899928256
5.111682512195236,3.1855712376243273,3.6570434813846533,5.240182851015507,2.895096045015211,0.46876469290011935,2.4518483245742275,2.4518483245742275,1.1408494438191288,1.1408494438191288,-0.18130475854977704,-0.41351316833962215,0.0917999396607538,9.428450262972374,9.30311439811451,5.840159564265482,5.825902571217324
5.290362803446117,3.728249048199028,3.434669950107333,5.884838229828066,3.986733539082105,0.46876469290011935,3.146772935002445,3.146772935002445,1.1408494438191288,1.1408494438191288,-0.047933200249969214,-0.11933464597602056,0.13059826831385515,11.074654496393153,10.959828219371209,6.371926339453668,6.355350473907316
4.967640897208292,3.609969307719476,3.0937969053159255,5.759741182945842,3.6049045092655216,0.5521598466243888,2.6156829324662034,2.6156829324662034,1.1408494438191288,1.1408494438191288,0.17694540350542118,0.10691928151518454,0.33502618720943206,10.470570277629486,10.352596411186507,6.610631985784847,6.592973573437044
5.202792753906914,3.481560088973013,3.550321248456651,4.962507181909267,2.895096045015211,0.3094553041217902,2.4518483245742275,2.4518483245742275,1.025831264412674,1.025831264412674,0.03622413539171024,0.31344448717661944,-0.08214289320776329,10.470570277629486,10.352596411186507,6.610631985784847,6.592973573437044
3.8103843350035533,2.1437103210647686,2.8383229609339993,4.962507181909267,3.2894813936142233,0.15686002483854633,2.063985907067056,2.063985907067056,1.2276827517460647,1.2276827517460647,0.24588081185355146,0.5042415261325421,0.13059826831385515,9.917991589552317,9.796450143647196,7.246506647287504,7.176964670411882
5.016700716596325,3.1855712376243273,3.550321248456651,5.802113312256206,3.2894813936142233,0.6759612743677864,3.3617323334424043,3.3617323334424043,0.617296031785404,0.617296031785404,0.9579945577833862,1.21553207138007,0.7557764069528282,9.6277333027513,9.60264852338364,9.068680642966953,9.038515687139808
5.572856693291422,2.7028817221807895,4.3046333906793075,6.892027964911534,3.3743430882425187,1.208498766480832,4.415700976073209,4.415700976073209,-0.9187342050983633,-0.9187342050983633,1.3922098028881051,1.8369912654840965,0.8805070542696747,12.177659842397341,12.141338778280469,10.571774422439622,10.509862536263691
5.2470013170389045,2.4515650364266484,4.0947947930068604,6.22795971236071,2.514092163286984,1.0200341417572798,3.3617323334424043,3.3617323334424043,-0.9187342050983633,-0.9187342050983633,1.1137479095279696,1.3605556021478946,0.8984837876099928,12.325603762793232,12.288593227735662,9.344781476366713,9.313069608845538
4.271254520357645,1.4848177076647964,3.493708164347285,4.648355587587363,2.514092163286984,0.23655103339949227,1.826940733577387,1.826940733577387,-0.9187342050983633,-0.9187342050983633,0.43069205221496826,0.7261745476632512,0.25506301736591547,10.73439670861486,10.704591608295303,7.792668850124679,7.769292584220027
